state,district,date,sex,age,ethnicity,population
Johor,Batu Pahat,1/1/2022,both,overall,bumi_malay,316.9
Johor,Batu Pahat,1/1/2022,both,overall,bumi_other,4.5
Johor,Batu Pahat,1/1/2022,both,overall,chinese,140.2
Johor,Batu Pahat,1/1/2022,both,overall,indian,6.9
Johor,Batu Pahat,1/1/2022,both,overall,other_citizen,1.8
Johor,Batu Pahat,1/1/2022,both,overall,other_noncitizen,27.2
Johor,Johor Bahru,1/1/2022,both,overall,bumi_malay,816.3
Johor,Johor Bahru,1/1/2022,both,overall,bumi_other,31.9
Johor,Johor Bahru,1/1/2022,both,overall,chinese,608.6
Johor,Johor Bahru,1/1/2022,both,overall,indian,145.4
Johor,Johor Bahru,1/1/2022,both,overall,other_citizen,10.5
Johor,Johor Bahru,1/1/2022,both,overall,other_noncitizen,111
Johor,Kluang,1/1/2022,both,overall,bumi_malay,170.3
Johor,Kluang,1/1/2022,both,overall,bumi_other,4.6
Johor,Kluang,1/1/2022,both,overall,chinese,91.9
Johor,Kluang,1/1/2022,both,overall,indian,24.7
Johor,Kluang,1/1/2022,both,overall,other_citizen,1.4
Johor,Kluang,1/1/2022,both,overall,other_noncitizen,30.4
Johor,Kota Tinggi,1/1/2022,both,overall,bumi_malay,184.3
Johor,Kota Tinggi,1/1/2022,both,overall,bumi_other,3.3
Johor,Kota Tinggi,1/1/2022,both,overall,chinese,18.5
Johor,Kota Tinggi,1/1/2022,both,overall,indian,5.5
Johor,Kota Tinggi,1/1/2022,both,overall,other_citizen,0.8
Johor,Kota Tinggi,1/1/2022,both,overall,other_noncitizen,12.4
Johor,Kulai,1/1/2022,both,overall,bumi_malay,155.3
Johor,Kulai,1/1/2022,both,overall,bumi_other,3.9
Johor,Kulai,1/1/2022,both,overall,chinese,95.6
Johor,Kulai,1/1/2022,both,overall,indian,30.4
Johor,Kulai,1/1/2022,both,overall,other_citizen,1.5
Johor,Kulai,1/1/2022,both,overall,other_noncitizen,42.5
Johor,Mersing,1/1/2022,both,overall,bumi_malay,64.3
Johor,Mersing,1/1/2022,both,overall,bumi_other,2.9
Johor,Mersing,1/1/2022,both,overall,chinese,7.1
Johor,Mersing,1/1/2022,both,overall,indian,0.9
Johor,Mersing,1/1/2022,both,overall,other_citizen,0.2
Johor,Mersing,1/1/2022,both,overall,other_noncitizen,3.7
Johor,Muar,1/1/2022,both,overall,bumi_malay,175.6
Johor,Muar,1/1/2022,both,overall,bumi_other,1.4
Johor,Muar,1/1/2022,both,overall,chinese,100.4
Johor,Muar,1/1/2022,both,overall,indian,5.4
Johor,Muar,1/1/2022,both,overall,other_citizen,0.6
Johor,Muar,1/1/2022,both,overall,other_noncitizen,30.5
Johor,Pontian,1/1/2022,both,overall,bumi_malay,115.5
Johor,Pontian,1/1/2022,both,overall,bumi_other,1.6
Johor,Pontian,1/1/2022,both,overall,chinese,42.4
Johor,Pontian,1/1/2022,both,overall,indian,1.4
Johor,Pontian,1/1/2022,both,overall,other_citizen,0.7
Johor,Pontian,1/1/2022,both,overall,other_noncitizen,12
Johor,Segamat,1/1/2022,both,overall,bumi_malay,105.9
Johor,Segamat,1/1/2022,both,overall,bumi_other,3
Johor,Segamat,1/1/2022,both,overall,chinese,62.7
Johor,Segamat,1/1/2022,both,overall,indian,15.7
Johor,Segamat,1/1/2022,both,overall,other_citizen,0.6
Johor,Segamat,1/1/2022,both,overall,other_noncitizen,10.5
Johor,Tangkak,1/1/2022,both,overall,bumi_malay,104.1
Johor,Tangkak,1/1/2022,both,overall,bumi_other,1.2
Johor,Tangkak,1/1/2022,both,overall,chinese,42.8
Johor,Tangkak,1/1/2022,both,overall,indian,8.4
Johor,Tangkak,1/1/2022,both,overall,other_citizen,0.8
Johor,Tangkak,1/1/2022,both,overall,other_noncitizen,7.3
Kedah,Baling,1/1/2022,both,overall,bumi_malay,130.7
Kedah,Baling,1/1/2022,both,overall,bumi_other,0.5
Kedah,Baling,1/1/2022,both,overall,chinese,4.2
Kedah,Baling,1/1/2022,both,overall,indian,4.5
Kedah,Baling,1/1/2022,both,overall,other_citizen,2.3
Kedah,Baling,1/1/2022,both,overall,other_noncitizen,2.8
Kedah,Bandar Baharu,1/1/2022,both,overall,bumi_malay,36.5
Kedah,Bandar Baharu,1/1/2022,both,overall,bumi_other,0.1
Kedah,Bandar Baharu,1/1/2022,both,overall,chinese,4.1
Kedah,Bandar Baharu,1/1/2022,both,overall,indian,2.6
Kedah,Bandar Baharu,1/1/2022,both,overall,other_citizen,0.1
Kedah,Bandar Baharu,1/1/2022,both,overall,other_noncitizen,1.2
Kedah,Kota Setar,1/1/2022,both,overall,bumi_malay,272.4
Kedah,Kota Setar,1/1/2022,both,overall,bumi_other,0.5
Kedah,Kota Setar,1/1/2022,both,overall,chinese,83.1
Kedah,Kota Setar,1/1/2022,both,overall,indian,7.3
Kedah,Kota Setar,1/1/2022,both,overall,other_citizen,1.2
Kedah,Kota Setar,1/1/2022,both,overall,other_noncitizen,12.3
Kedah,Kuala Muda,1/1/2022,both,overall,bumi_malay,372.4
Kedah,Kuala Muda,1/1/2022,both,overall,bumi_other,1.4
Kedah,Kuala Muda,1/1/2022,both,overall,chinese,82.7
Kedah,Kuala Muda,1/1/2022,both,overall,indian,58.3
Kedah,Kuala Muda,1/1/2022,both,overall,other_citizen,2.2
Kedah,Kuala Muda,1/1/2022,both,overall,other_noncitizen,33.5
Kedah,Kubang Pasu,1/1/2022,both,overall,bumi_malay,219.2
Kedah,Kubang Pasu,1/1/2022,both,overall,bumi_other,0.8
Kedah,Kubang Pasu,1/1/2022,both,overall,chinese,14.9
Kedah,Kubang Pasu,1/1/2022,both,overall,indian,4.9
Kedah,Kubang Pasu,1/1/2022,both,overall,other_citizen,3.3
Kedah,Kubang Pasu,1/1/2022,both,overall,other_noncitizen,6.6
Kedah,Kulim,1/1/2022,both,overall,bumi_malay,225.6
Kedah,Kulim,1/1/2022,both,overall,bumi_other,0.7
Kedah,Kulim,1/1/2022,both,overall,chinese,47.1
Kedah,Kulim,1/1/2022,both,overall,indian,47.9
Kedah,Kulim,1/1/2022,both,overall,other_citizen,1.5
Kedah,Kulim,1/1/2022,both,overall,other_noncitizen,18.5
Kedah,Langkawi,1/1/2022,both,overall,bumi_malay,84.8
Kedah,Langkawi,1/1/2022,both,overall,bumi_other,0.3
Kedah,Langkawi,1/1/2022,both,overall,chinese,4.6
Kedah,Langkawi,1/1/2022,both,overall,indian,1.7
Kedah,Langkawi,1/1/2022,both,overall,other_citizen,1
Kedah,Langkawi,1/1/2022,both,overall,other_noncitizen,3.9
Kedah,Padang Terap,1/1/2022,both,overall,bumi_malay,58.2
Kedah,Padang Terap,1/1/2022,both,overall,bumi_other,0.1
Kedah,Padang Terap,1/1/2022,both,overall,chinese,0.5
Kedah,Padang Terap,1/1/2022,both,overall,indian,0
Kedah,Padang Terap,1/1/2022,both,overall,other_citizen,4.6
Kedah,Padang Terap,1/1/2022,both,overall,other_noncitizen,3.2
Kedah,Pendang,1/1/2022,both,overall,bumi_malay,88.9
Kedah,Pendang,1/1/2022,both,overall,bumi_other,0.1
Kedah,Pendang,1/1/2022,both,overall,chinese,2.8
Kedah,Pendang,1/1/2022,both,overall,indian,0.4
Kedah,Pendang,1/1/2022,both,overall,other_citizen,5.7
Kedah,Pendang,1/1/2022,both,overall,other_noncitizen,1.8
Kedah,Pokok Sena,1/1/2022,both,overall,bumi_malay,43.8
Kedah,Pokok Sena,1/1/2022,both,overall,bumi_other,0.1
Kedah,Pokok Sena,1/1/2022,both,overall,chinese,2.4
Kedah,Pokok Sena,1/1/2022,both,overall,indian,0.8
Kedah,Pokok Sena,1/1/2022,both,overall,other_citizen,0.4
Kedah,Pokok Sena,1/1/2022,both,overall,other_noncitizen,2.7
Kedah,Sik,1/1/2022,both,overall,bumi_malay,62.6
Kedah,Sik,1/1/2022,both,overall,bumi_other,0.1
Kedah,Sik,1/1/2022,both,overall,chinese,0.5
Kedah,Sik,1/1/2022,both,overall,indian,0.1
Kedah,Sik,1/1/2022,both,overall,other_citizen,3.4
Kedah,Sik,1/1/2022,both,overall,other_noncitizen,2
Kedah,Yan,1/1/2022,both,overall,bumi_malay,70.4
Kedah,Yan,1/1/2022,both,overall,bumi_other,0.1
Kedah,Yan,1/1/2022,both,overall,chinese,2.7
Kedah,Yan,1/1/2022,both,overall,indian,0.1
Kedah,Yan,1/1/2022,both,overall,other_citizen,0.1
Kedah,Yan,1/1/2022,both,overall,other_noncitizen,0.6
Kelantan,Bachok,1/1/2022,both,overall,bumi_malay,157.5
Kelantan,Bachok,1/1/2022,both,overall,bumi_other,0.2
Kelantan,Bachok,1/1/2022,both,overall,chinese,1.3
Kelantan,Bachok,1/1/2022,both,overall,indian,0.1
Kelantan,Bachok,1/1/2022,both,overall,other_citizen,0.4
Kelantan,Bachok,1/1/2022,both,overall,other_noncitizen,1.1
Kelantan,Gua Musang,1/1/2022,both,overall,bumi_malay,81.2
Kelantan,Gua Musang,1/1/2022,both,overall,bumi_other,9.8
Kelantan,Gua Musang,1/1/2022,both,overall,chinese,4.8
Kelantan,Gua Musang,1/1/2022,both,overall,indian,0.8
Kelantan,Gua Musang,1/1/2022,both,overall,other_citizen,0.3
Kelantan,Gua Musang,1/1/2022,both,overall,other_noncitizen,7.1
Kelantan,Jeli,1/1/2022,both,overall,bumi_malay,53.4
Kelantan,Jeli,1/1/2022,both,overall,bumi_other,1
Kelantan,Jeli,1/1/2022,both,overall,chinese,0.1
Kelantan,Jeli,1/1/2022,both,overall,indian,0.2
Kelantan,Jeli,1/1/2022,both,overall,other_citizen,0.1
Kelantan,Jeli,1/1/2022,both,overall,other_noncitizen,1.3
Kelantan,Kecil Lojing,1/1/2022,both,overall,bumi_malay,2
Kelantan,Kecil Lojing,1/1/2022,both,overall,bumi_other,7.9
Kelantan,Kecil Lojing,1/1/2022,both,overall,chinese,0
Kelantan,Kecil Lojing,1/1/2022,both,overall,indian,0.6
Kelantan,Kecil Lojing,1/1/2022,both,overall,other_citizen,0
Kelantan,Kecil Lojing,1/1/2022,both,overall,other_noncitizen,0.3
Kelantan,Kota Bharu,1/1/2022,both,overall,bumi_malay,534.8
Kelantan,Kota Bharu,1/1/2022,both,overall,bumi_other,2
Kelantan,Kota Bharu,1/1/2022,both,overall,chinese,16.8
Kelantan,Kota Bharu,1/1/2022,both,overall,indian,1.5
Kelantan,Kota Bharu,1/1/2022,both,overall,other_citizen,1.6
Kelantan,Kota Bharu,1/1/2022,both,overall,other_noncitizen,10.8
Kelantan,Kuala Krai,1/1/2022,both,overall,bumi_malay,98.7
Kelantan,Kuala Krai,1/1/2022,both,overall,bumi_other,0.1
Kelantan,Kuala Krai,1/1/2022,both,overall,chinese,3.5
Kelantan,Kuala Krai,1/1/2022,both,overall,indian,0.8
Kelantan,Kuala Krai,1/1/2022,both,overall,other_citizen,0.2
Kelantan,Kuala Krai,1/1/2022,both,overall,other_noncitizen,3.6
Kelantan,Machang,1/1/2022,both,overall,bumi_malay,110.5
Kelantan,Machang,1/1/2022,both,overall,bumi_other,0.3
Kelantan,Machang,1/1/2022,both,overall,chinese,1.9
Kelantan,Machang,1/1/2022,both,overall,indian,0.1
Kelantan,Machang,1/1/2022,both,overall,other_citizen,0.1
Kelantan,Machang,1/1/2022,both,overall,other_noncitizen,1
Kelantan,Pasir Mas,1/1/2022,both,overall,bumi_malay,227.4
Kelantan,Pasir Mas,1/1/2022,both,overall,bumi_other,0.2
Kelantan,Pasir Mas,1/1/2022,both,overall,chinese,3.3
Kelantan,Pasir Mas,1/1/2022,both,overall,indian,0
Kelantan,Pasir Mas,1/1/2022,both,overall,other_citizen,0.8
Kelantan,Pasir Mas,1/1/2022,both,overall,other_noncitizen,2.4
Kelantan,Pasir Puteh,1/1/2022,both,overall,bumi_malay,136.4
Kelantan,Pasir Puteh,1/1/2022,both,overall,bumi_other,0.2
Kelantan,Pasir Puteh,1/1/2022,both,overall,chinese,0.6
Kelantan,Pasir Puteh,1/1/2022,both,overall,indian,0.1
Kelantan,Pasir Puteh,1/1/2022,both,overall,other_citizen,0.8
Kelantan,Pasir Puteh,1/1/2022,both,overall,other_noncitizen,0.8
Kelantan,Tanah Merah,1/1/2022,both,overall,bumi_malay,143.5
Kelantan,Tanah Merah,1/1/2022,both,overall,bumi_other,0.3
Kelantan,Tanah Merah,1/1/2022,both,overall,chinese,4.7
Kelantan,Tanah Merah,1/1/2022,both,overall,indian,0.4
Kelantan,Tanah Merah,1/1/2022,both,overall,other_citizen,0.7
Kelantan,Tanah Merah,1/1/2022,both,overall,other_noncitizen,4.1
Kelantan,Tumpat,1/1/2022,both,overall,bumi_malay,168.7
Kelantan,Tumpat,1/1/2022,both,overall,bumi_other,0.2
Kelantan,Tumpat,1/1/2022,both,overall,chinese,7.3
Kelantan,Tumpat,1/1/2022,both,overall,indian,0.2
Kelantan,Tumpat,1/1/2022,both,overall,other_citizen,5.9
Kelantan,Tumpat,1/1/2022,both,overall,other_noncitizen,1.4
Melaka,Alor Gajah,1/1/2022,both,overall,bumi_malay,185.4
Melaka,Alor Gajah,1/1/2022,both,overall,bumi_other,2.6
Melaka,Alor Gajah,1/1/2022,both,overall,chinese,27.7
Melaka,Alor Gajah,1/1/2022,both,overall,indian,18.3
Melaka,Alor Gajah,1/1/2022,both,overall,other_citizen,0.7
Melaka,Alor Gajah,1/1/2022,both,overall,other_noncitizen,17.2
Melaka,Jasin,1/1/2022,both,overall,bumi_malay,114.8
Melaka,Jasin,1/1/2022,both,overall,bumi_other,1.1
Melaka,Jasin,1/1/2022,both,overall,chinese,12.8
Melaka,Jasin,1/1/2022,both,overall,indian,12
Melaka,Jasin,1/1/2022,both,overall,other_citizen,0.5
Melaka,Jasin,1/1/2022,both,overall,other_noncitizen,12.6
Melaka,Melaka Tengah,1/1/2022,both,overall,bumi_malay,369.4
Melaka,Melaka Tengah,1/1/2022,both,overall,bumi_other,5.9
Melaka,Melaka Tengah,1/1/2022,both,overall,chinese,163.7
Melaka,Melaka Tengah,1/1/2022,both,overall,indian,22
Melaka,Melaka Tengah,1/1/2022,both,overall,other_citizen,4
Melaka,Melaka Tengah,1/1/2022,both,overall,other_noncitizen,37.7
Negeri Sembilan,Jelebu,1/1/2022,both,overall,bumi_malay,27.6
Negeri Sembilan,Jelebu,1/1/2022,both,overall,bumi_other,3.6
Negeri Sembilan,Jelebu,1/1/2022,both,overall,chinese,10.2
Negeri Sembilan,Jelebu,1/1/2022,both,overall,indian,1.8
Negeri Sembilan,Jelebu,1/1/2022,both,overall,other_citizen,0.2
Negeri Sembilan,Jelebu,1/1/2022,both,overall,other_noncitizen,2.8
Negeri Sembilan,Jempol,1/1/2022,both,overall,bumi_malay,82.4
Negeri Sembilan,Jempol,1/1/2022,both,overall,bumi_other,4.1
Negeri Sembilan,Jempol,1/1/2022,both,overall,chinese,21
Negeri Sembilan,Jempol,1/1/2022,both,overall,indian,15.5
Negeri Sembilan,Jempol,1/1/2022,both,overall,other_citizen,0.5
Negeri Sembilan,Jempol,1/1/2022,both,overall,other_noncitizen,4.1
Negeri Sembilan,Kuala Pilah,1/1/2022,both,overall,bumi_malay,54.2
Negeri Sembilan,Kuala Pilah,1/1/2022,both,overall,bumi_other,1.7
Negeri Sembilan,Kuala Pilah,1/1/2022,both,overall,chinese,9.1
Negeri Sembilan,Kuala Pilah,1/1/2022,both,overall,indian,3.6
Negeri Sembilan,Kuala Pilah,1/1/2022,both,overall,other_citizen,0.2
Negeri Sembilan,Kuala Pilah,1/1/2022,both,overall,other_noncitizen,1.7
Negeri Sembilan,Port Dickson,1/1/2022,both,overall,bumi_malay,67.3
Negeri Sembilan,Port Dickson,1/1/2022,both,overall,bumi_other,2.2
Negeri Sembilan,Port Dickson,1/1/2022,both,overall,chinese,31.1
Negeri Sembilan,Port Dickson,1/1/2022,both,overall,indian,23
Negeri Sembilan,Port Dickson,1/1/2022,both,overall,other_citizen,0.8
Negeri Sembilan,Port Dickson,1/1/2022,both,overall,other_noncitizen,5.8
Negeri Sembilan,Rembau,1/1/2022,both,overall,bumi_malay,38.9
Negeri Sembilan,Rembau,1/1/2022,both,overall,bumi_other,1.1
Negeri Sembilan,Rembau,1/1/2022,both,overall,chinese,2.2
Negeri Sembilan,Rembau,1/1/2022,both,overall,indian,3.8
Negeri Sembilan,Rembau,1/1/2022,both,overall,other_citizen,0.1
Negeri Sembilan,Rembau,1/1/2022,both,overall,other_noncitizen,1.7
Negeri Sembilan,Seremban,1/1/2022,both,overall,bumi_malay,390.3
Negeri Sembilan,Seremban,1/1/2022,both,overall,bumi_other,7.7
Negeri Sembilan,Seremban,1/1/2022,both,overall,chinese,154.4
Negeri Sembilan,Seremban,1/1/2022,both,overall,indian,103.1
Negeri Sembilan,Seremban,1/1/2022,both,overall,other_citizen,3.8
Negeri Sembilan,Seremban,1/1/2022,both,overall,other_noncitizen,37.5
Negeri Sembilan,Tampin,1/1/2022,both,overall,bumi_malay,51.2
Negeri Sembilan,Tampin,1/1/2022,both,overall,bumi_other,2
Negeri Sembilan,Tampin,1/1/2022,both,overall,chinese,19.2
Negeri Sembilan,Tampin,1/1/2022,both,overall,indian,11.6
Negeri Sembilan,Tampin,1/1/2022,both,overall,other_citizen,0.2
Negeri Sembilan,Tampin,1/1/2022,both,overall,other_noncitizen,4.6
Pahang,Bentong,1/1/2022,both,overall,bumi_malay,63.7
Pahang,Bentong,1/1/2022,both,overall,bumi_other,3.9
Pahang,Bentong,1/1/2022,both,overall,chinese,31
Pahang,Bentong,1/1/2022,both,overall,indian,9.1
Pahang,Bentong,1/1/2022,both,overall,other_citizen,0.9
Pahang,Bentong,1/1/2022,both,overall,other_noncitizen,8
Pahang,Bera,1/1/2022,both,overall,bumi_malay,56.1
Pahang,Bera,1/1/2022,both,overall,bumi_other,6.9
Pahang,Bera,1/1/2022,both,overall,chinese,25.5
Pahang,Bera,1/1/2022,both,overall,indian,3.9
Pahang,Bera,1/1/2022,both,overall,other_citizen,0.5
Pahang,Bera,1/1/2022,both,overall,other_noncitizen,6.1
Pahang,Cameron Highlands,1/1/2022,both,overall,bumi_malay,8.5
Pahang,Cameron Highlands,1/1/2022,both,overall,bumi_other,9.3
Pahang,Cameron Highlands,1/1/2022,both,overall,chinese,11.6
Pahang,Cameron Highlands,1/1/2022,both,overall,indian,4.4
Pahang,Cameron Highlands,1/1/2022,both,overall,other_citizen,0.3
Pahang,Cameron Highlands,1/1/2022,both,overall,other_noncitizen,5
Pahang,Jerantut,1/1/2022,both,overall,bumi_malay,74
Pahang,Jerantut,1/1/2022,both,overall,bumi_other,4
Pahang,Jerantut,1/1/2022,both,overall,chinese,11.1
Pahang,Jerantut,1/1/2022,both,overall,indian,2.7
Pahang,Jerantut,1/1/2022,both,overall,other_citizen,0.6
Pahang,Jerantut,1/1/2022,both,overall,other_noncitizen,4.6
Pahang,Kuantan,1/1/2022,both,overall,bumi_malay,444
Pahang,Kuantan,1/1/2022,both,overall,bumi_other,5.9
Pahang,Kuantan,1/1/2022,both,overall,chinese,75
Pahang,Kuantan,1/1/2022,both,overall,indian,14.3
Pahang,Kuantan,1/1/2022,both,overall,other_citizen,2.8
Pahang,Kuantan,1/1/2022,both,overall,other_noncitizen,16
Pahang,Lipis,1/1/2022,both,overall,bumi_malay,67.1
Pahang,Lipis,1/1/2022,both,overall,bumi_other,15.7
Pahang,Lipis,1/1/2022,both,overall,chinese,7.3
Pahang,Lipis,1/1/2022,both,overall,indian,3.3
Pahang,Lipis,1/1/2022,both,overall,other_citizen,0.3
Pahang,Lipis,1/1/2022,both,overall,other_noncitizen,4.1
Pahang,Maran,1/1/2022,both,overall,bumi_malay,102.8
Pahang,Maran,1/1/2022,both,overall,bumi_other,3.1
Pahang,Maran,1/1/2022,both,overall,chinese,2.8
Pahang,Maran,1/1/2022,both,overall,indian,1.1
Pahang,Maran,1/1/2022,both,overall,other_citizen,0.3
Pahang,Maran,1/1/2022,both,overall,other_noncitizen,4.6
Pahang,Pekan,1/1/2022,both,overall,bumi_malay,97.6
Pahang,Pekan,1/1/2022,both,overall,bumi_other,13.8
Pahang,Pekan,1/1/2022,both,overall,chinese,1.4
Pahang,Pekan,1/1/2022,both,overall,indian,1
Pahang,Pekan,1/1/2022,both,overall,other_citizen,1.7
Pahang,Pekan,1/1/2022,both,overall,other_noncitizen,7.8
Pahang,Raub,1/1/2022,both,overall,bumi_malay,50.9
Pahang,Raub,1/1/2022,both,overall,bumi_other,5.6
Pahang,Raub,1/1/2022,both,overall,chinese,29.4
Pahang,Raub,1/1/2022,both,overall,indian,5.5
Pahang,Raub,1/1/2022,both,overall,other_citizen,0.4
Pahang,Raub,1/1/2022,both,overall,other_noncitizen,5
Pahang,Rompin,1/1/2022,both,overall,bumi_malay,73.5
Pahang,Rompin,1/1/2022,both,overall,bumi_other,15.9
Pahang,Rompin,1/1/2022,both,overall,chinese,1.6
Pahang,Rompin,1/1/2022,both,overall,indian,0.9
Pahang,Rompin,1/1/2022,both,overall,other_citizen,0.6
Pahang,Rompin,1/1/2022,both,overall,other_noncitizen,7.9
Pahang,Temerloh,1/1/2022,both,overall,bumi_malay,123.1
Pahang,Temerloh,1/1/2022,both,overall,bumi_other,8.7
Pahang,Temerloh,1/1/2022,both,overall,chinese,24
Pahang,Temerloh,1/1/2022,both,overall,indian,9.6
Pahang,Temerloh,1/1/2022,both,overall,other_citizen,1
Pahang,Temerloh,1/1/2022,both,overall,other_noncitizen,5
Perak,Bagan Datuk,1/1/2022,both,overall,bumi_malay,41.3
Perak,Bagan Datuk,1/1/2022,both,overall,bumi_other,0.3
Perak,Bagan Datuk,1/1/2022,both,overall,chinese,14.3
Perak,Bagan Datuk,1/1/2022,both,overall,indian,17
Perak,Bagan Datuk,1/1/2022,both,overall,other_citizen,0.2
Perak,Bagan Datuk,1/1/2022,both,overall,other_noncitizen,9.2
