state,district,date,sex,age,population
Sarawak,Lundu,1/1/2022,male,25-29,0
Sarawak,Lundu,1/1/2022,male,25-29,0
Sarawak,Lundu,1/1/2022,male,25-29,0.4
Sarawak,Lundu,1/1/2022,male,30-34,1.4
Sarawak,Lundu,1/1/2022,male,30-34,0.4
Sarawak,Lundu,1/1/2022,male,30-34,0.6
Sarawak,Lundu,1/1/2022,male,30-34,0.1
Sarawak,Lundu,1/1/2022,male,30-34,0
Sarawak,Lundu,1/1/2022,male,30-34,0
Sarawak,Lundu,1/1/2022,male,30-34,0.4
Sarawak,Lundu,1/1/2022,male,35-39,1.3
Sarawak,Lundu,1/1/2022,male,35-39,0.3
Sarawak,Lundu,1/1/2022,male,35-39,0.5
Sarawak,Lundu,1/1/2022,male,35-39,0.1
Sarawak,Lundu,1/1/2022,male,35-39,0
Sarawak,Lundu,1/1/2022,male,35-39,0
Sarawak,Lundu,1/1/2022,male,35-39,0.4
Sarawak,Lundu,1/1/2022,male,40-44,1.2
Sarawak,Lundu,1/1/2022,male,40-44,0.3
Sarawak,Lundu,1/1/2022,male,40-44,0.5
Sarawak,Lundu,1/1/2022,male,40-44,0.1
Sarawak,Lundu,1/1/2022,male,40-44,0
Sarawak,Lundu,1/1/2022,male,40-44,0
Sarawak,Lundu,1/1/2022,male,40-44,0.2
Sarawak,Lundu,1/1/2022,male,45-49,1.2
Sarawak,Lundu,1/1/2022,male,45-49,0.3
Sarawak,Lundu,1/1/2022,male,45-49,0.6
Sarawak,Lundu,1/1/2022,male,45-49,0.1
Sarawak,Lundu,1/1/2022,male,45-49,0
Sarawak,Lundu,1/1/2022,male,45-49,0
Sarawak,Lundu,1/1/2022,male,45-49,0.1
Sarawak,Lundu,1/1/2022,male,50-54,1.1
Sarawak,Lundu,1/1/2022,male,50-54,0.3
Sarawak,Lundu,1/1/2022,male,50-54,0.6
Sarawak,Lundu,1/1/2022,male,50-54,0.1
Sarawak,Lundu,1/1/2022,male,50-54,0
Sarawak,Lundu,1/1/2022,male,50-54,0
Sarawak,Lundu,1/1/2022,male,50-54,0.1
Sarawak,Lundu,1/1/2022,male,55-59,1
Sarawak,Lundu,1/1/2022,male,55-59,0.3
Sarawak,Lundu,1/1/2022,male,55-59,0.5
Sarawak,Lundu,1/1/2022,male,55-59,0.1
Sarawak,Lundu,1/1/2022,male,55-59,0
Sarawak,Lundu,1/1/2022,male,55-59,0
Sarawak,Lundu,1/1/2022,male,55-59,0
Sarawak,Lundu,1/1/2022,male,60-64,0.8
Sarawak,Lundu,1/1/2022,male,60-64,0.3
Sarawak,Lundu,1/1/2022,male,60-64,0.5
Sarawak,Lundu,1/1/2022,male,60-64,0.1
Sarawak,Lundu,1/1/2022,male,60-64,0
Sarawak,Lundu,1/1/2022,male,60-64,0
Sarawak,Lundu,1/1/2022,male,60-64,0
Sarawak,Lundu,1/1/2022,male,65-69,0.6
Sarawak,Lundu,1/1/2022,male,65-69,0.2
Sarawak,Lundu,1/1/2022,male,65-69,0.3
Sarawak,Lundu,1/1/2022,male,65-69,0.1
Sarawak,Lundu,1/1/2022,male,65-69,0
Sarawak,Lundu,1/1/2022,male,65-69,0
Sarawak,Lundu,1/1/2022,male,65-69,0
Sarawak,Lundu,1/1/2022,male,70-74,0.4
Sarawak,Lundu,1/1/2022,male,70-74,0.1
Sarawak,Lundu,1/1/2022,male,70-74,0.2
Sarawak,Lundu,1/1/2022,male,70-74,0.1
Sarawak,Lundu,1/1/2022,male,70-74,0
Sarawak,Lundu,1/1/2022,male,70-74,0
Sarawak,Lundu,1/1/2022,male,70-74,0
Sarawak,Lundu,1/1/2022,male,75-79,0.3
Sarawak,Lundu,1/1/2022,male,75-79,0.1
Sarawak,Lundu,1/1/2022,male,75-79,0.1
Sarawak,Lundu,1/1/2022,male,75-79,0
Sarawak,Lundu,1/1/2022,male,75-79,0
Sarawak,Lundu,1/1/2022,male,75-79,0
Sarawak,Lundu,1/1/2022,male,75-79,0
Sarawak,Lundu,1/1/2022,male,80-84,0.1
Sarawak,Lundu,1/1/2022,male,80-84,0
Sarawak,Lundu,1/1/2022,male,80-84,0.1
Sarawak,Lundu,1/1/2022,male,80-84,0
Sarawak,Lundu,1/1/2022,male,80-84,0
Sarawak,Lundu,1/1/2022,male,80-84,0
Sarawak,Lundu,1/1/2022,male,80-84,0
Sarawak,Lundu,1/1/2022,male,85+,0.1
Sarawak,Lundu,1/1/2022,male,85+,0
Sarawak,Lundu,1/1/2022,male,85+,0
Sarawak,Lundu,1/1/2022,male,85+,0
Sarawak,Lundu,1/1/2022,male,85+,0
Sarawak,Lundu,1/1/2022,male,85+,0
Sarawak,Lundu,1/1/2022,male,85+,0
Sarawak,Maradong,1/1/2022,female,0-4,0.6
Sarawak,Maradong,1/1/2022,female,0-4,0.1
Sarawak,Maradong,1/1/2022,female,0-4,0.3
Sarawak,Maradong,1/1/2022,female,0-4,0.1
Sarawak,Maradong,1/1/2022,female,0-4,0
Sarawak,Maradong,1/1/2022,female,0-4,0
Sarawak,Maradong,1/1/2022,female,0-4,0
Sarawak,Maradong,1/1/2022,female,5-9,0.9
Sarawak,Maradong,1/1/2022,female,5-9,0.1
Sarawak,Maradong,1/1/2022,female,5-9,0.3
Sarawak,Maradong,1/1/2022,female,5-9,0.5
Sarawak,Maradong,1/1/2022,female,5-9,0
Sarawak,Maradong,1/1/2022,female,5-9,0
Sarawak,Maradong,1/1/2022,female,5-9,0
Sarawak,Maradong,1/1/2022,female,10-14,0.9
Sarawak,Maradong,1/1/2022,female,10-14,0.2
Sarawak,Maradong,1/1/2022,female,10-14,0.4
Sarawak,Maradong,1/1/2022,female,10-14,0.4
Sarawak,Maradong,1/1/2022,female,10-14,0
Sarawak,Maradong,1/1/2022,female,10-14,0
Sarawak,Maradong,1/1/2022,female,10-14,0
Sarawak,Maradong,1/1/2022,female,15-19,0.9
Sarawak,Maradong,1/1/2022,female,15-19,0.2
Sarawak,Maradong,1/1/2022,female,15-19,0.4
Sarawak,Maradong,1/1/2022,female,15-19,0.3
Sarawak,Maradong,1/1/2022,female,15-19,0
Sarawak,Maradong,1/1/2022,female,15-19,0
Sarawak,Maradong,1/1/2022,female,15-19,0
Sarawak,Maradong,1/1/2022,female,20-24,0.8
Sarawak,Maradong,1/1/2022,female,20-24,0.1
Sarawak,Maradong,1/1/2022,female,20-24,0.3
Sarawak,Maradong,1/1/2022,female,20-24,0.3
Sarawak,Maradong,1/1/2022,female,20-24,0
Sarawak,Maradong,1/1/2022,female,20-24,0
Sarawak,Maradong,1/1/2022,female,20-24,0
Sarawak,Maradong,1/1/2022,female,25-29,0.8
Sarawak,Maradong,1/1/2022,female,25-29,0.1
Sarawak,Maradong,1/1/2022,female,25-29,0.3
Sarawak,Maradong,1/1/2022,female,25-29,0.3
Sarawak,Maradong,1/1/2022,female,25-29,0
Sarawak,Maradong,1/1/2022,female,25-29,0
Sarawak,Maradong,1/1/2022,female,25-29,0
Sarawak,Maradong,1/1/2022,female,30-34,0.7
Sarawak,Maradong,1/1/2022,female,30-34,0.1
Sarawak,Maradong,1/1/2022,female,30-34,0.3
Sarawak,Maradong,1/1/2022,female,30-34,0.2
Sarawak,Maradong,1/1/2022,female,30-34,0
Sarawak,Maradong,1/1/2022,female,30-34,0
Sarawak,Maradong,1/1/2022,female,30-34,0
Sarawak,Maradong,1/1/2022,female,35-39,0.6
Sarawak,Maradong,1/1/2022,female,35-39,0.1
Sarawak,Maradong,1/1/2022,female,35-39,0.3
Sarawak,Maradong,1/1/2022,female,35-39,0.2
Sarawak,Maradong,1/1/2022,female,35-39,0
Sarawak,Maradong,1/1/2022,female,35-39,0
Sarawak,Maradong,1/1/2022,female,35-39,0
Sarawak,Maradong,1/1/2022,female,40-44,0.6
Sarawak,Maradong,1/1/2022,female,40-44,0.1
Sarawak,Maradong,1/1/2022,female,40-44,0.3
Sarawak,Maradong,1/1/2022,female,40-44,0.2
Sarawak,Maradong,1/1/2022,female,40-44,0
Sarawak,Maradong,1/1/2022,female,40-44,0
Sarawak,Maradong,1/1/2022,female,40-44,0
Sarawak,Maradong,1/1/2022,female,45-49,0.6
Sarawak,Maradong,1/1/2022,female,45-49,0.1
Sarawak,Maradong,1/1/2022,female,45-49,0.3
Sarawak,Maradong,1/1/2022,female,45-49,0.2
Sarawak,Maradong,1/1/2022,female,45-49,0
Sarawak,Maradong,1/1/2022,female,45-49,0
Sarawak,Maradong,1/1/2022,female,45-49,0
Sarawak,Maradong,1/1/2022,female,50-54,0.7
Sarawak,Maradong,1/1/2022,female,50-54,0.1
Sarawak,Maradong,1/1/2022,female,50-54,0.4
Sarawak,Maradong,1/1/2022,female,50-54,0.2
Sarawak,Maradong,1/1/2022,female,50-54,0
Sarawak,Maradong,1/1/2022,female,50-54,0
Sarawak,Maradong,1/1/2022,female,50-54,0
Sarawak,Maradong,1/1/2022,female,55-59,0.7
Sarawak,Maradong,1/1/2022,female,55-59,0.1
Sarawak,Maradong,1/1/2022,female,55-59,0.4
Sarawak,Maradong,1/1/2022,female,55-59,0.2
Sarawak,Maradong,1/1/2022,female,55-59,0
Sarawak,Maradong,1/1/2022,female,55-59,0
Sarawak,Maradong,1/1/2022,female,55-59,0
Sarawak,Maradong,1/1/2022,female,60-64,0.5
Sarawak,Maradong,1/1/2022,female,60-64,0.1
Sarawak,Maradong,1/1/2022,female,60-64,0.3
Sarawak,Maradong,1/1/2022,female,60-64,0.1
Sarawak,Maradong,1/1/2022,female,60-64,0
Sarawak,Maradong,1/1/2022,female,60-64,0
Sarawak,Maradong,1/1/2022,female,60-64,0
Sarawak,Maradong,1/1/2022,female,65-69,0.4
Sarawak,Maradong,1/1/2022,female,65-69,0.1
Sarawak,Maradong,1/1/2022,female,65-69,0.2
Sarawak,Maradong,1/1/2022,female,65-69,0.1
Sarawak,Maradong,1/1/2022,female,65-69,0
Sarawak,Maradong,1/1/2022,female,65-69,0
Sarawak,Maradong,1/1/2022,female,65-69,0
Sarawak,Maradong,1/1/2022,female,70-74,0.3
Sarawak,Maradong,1/1/2022,female,70-74,0
Sarawak,Maradong,1/1/2022,female,70-74,0.1
Sarawak,Maradong,1/1/2022,female,70-74,0.2
Sarawak,Maradong,1/1/2022,female,70-74,0
Sarawak,Maradong,1/1/2022,female,70-74,0
Sarawak,Maradong,1/1/2022,female,70-74,0
Sarawak,Maradong,1/1/2022,female,75-79,0.2
Sarawak,Maradong,1/1/2022,female,75-79,0
Sarawak,Maradong,1/1/2022,female,75-79,0.1
Sarawak,Maradong,1/1/2022,female,75-79,0.1
Sarawak,Maradong,1/1/2022,female,75-79,0
Sarawak,Maradong,1/1/2022,female,75-79,0
Sarawak,Maradong,1/1/2022,female,75-79,0
Sarawak,Maradong,1/1/2022,female,80-84,0.1
Sarawak,Maradong,1/1/2022,female,80-84,0
Sarawak,Maradong,1/1/2022,female,80-84,0.1
Sarawak,Maradong,1/1/2022,female,80-84,0
Sarawak,Maradong,1/1/2022,female,80-84,0
Sarawak,Maradong,1/1/2022,female,80-84,0
Sarawak,Maradong,1/1/2022,female,80-84,0
Sarawak,Maradong,1/1/2022,female,85+,0
Sarawak,Maradong,1/1/2022,female,85+,0
Sarawak,Maradong,1/1/2022,female,85+,0
Sarawak,Maradong,1/1/2022,female,85+,0
Sarawak,Maradong,1/1/2022,female,85+,0
Sarawak,Maradong,1/1/2022,female,85+,0
Sarawak,Maradong,1/1/2022,female,85+,0
Sarawak,Maradong,1/1/2022,male,0-4,0.7
Sarawak,Maradong,1/1/2022,male,0-4,0.1
Sarawak,Maradong,1/1/2022,male,0-4,0.3
Sarawak,Maradong,1/1/2022,male,0-4,0.2
Sarawak,Maradong,1/1/2022,male,0-4,0
Sarawak,Maradong,1/1/2022,male,0-4,0
Sarawak,Maradong,1/1/2022,male,0-4,0
Sarawak,Maradong,1/1/2022,male,5-9,0.9
Sarawak,Maradong,1/1/2022,male,5-9,0.1
Sarawak,Maradong,1/1/2022,male,5-9,0.3
Sarawak,Maradong,1/1/2022,male,5-9,0.4
Sarawak,Maradong,1/1/2022,male,5-9,0
Sarawak,Maradong,1/1/2022,male,5-9,0
Sarawak,Maradong,1/1/2022,male,5-9,0
Sarawak,Maradong,1/1/2022,male,10-14,0.9
Sarawak,Maradong,1/1/2022,male,10-14,0.1
Sarawak,Maradong,1/1/2022,male,10-14,0.4
Sarawak,Maradong,1/1/2022,male,10-14,0.4
Sarawak,Maradong,1/1/2022,male,10-14,0
Sarawak,Maradong,1/1/2022,male,10-14,0
Sarawak,Maradong,1/1/2022,male,10-14,0
Sarawak,Maradong,1/1/2022,male,15-19,1
Sarawak,Maradong,1/1/2022,male,15-19,0.2
Sarawak,Maradong,1/1/2022,male,15-19,0.4
Sarawak,Maradong,1/1/2022,male,15-19,0.4
Sarawak,Maradong,1/1/2022,male,15-19,0
Sarawak,Maradong,1/1/2022,male,15-19,0
Sarawak,Maradong,1/1/2022,male,15-19,0
Sarawak,Maradong,1/1/2022,male,20-24,0.8
Sarawak,Maradong,1/1/2022,male,20-24,0.1
Sarawak,Maradong,1/1/2022,male,20-24,0.3
Sarawak,Maradong,1/1/2022,male,20-24,0.2
Sarawak,Maradong,1/1/2022,male,20-24,0
Sarawak,Maradong,1/1/2022,male,20-24,0
Sarawak,Maradong,1/1/2022,male,20-24,0.1
Sarawak,Maradong,1/1/2022,male,25-29,0.7
Sarawak,Maradong,1/1/2022,male,25-29,0.1
Sarawak,Maradong,1/1/2022,male,25-29,0.3
Sarawak,Maradong,1/1/2022,male,25-29,0.3
Sarawak,Maradong,1/1/2022,male,25-29,0
Sarawak,Maradong,1/1/2022,male,25-29,0
Sarawak,Maradong,1/1/2022,male,25-29,0.1
Sarawak,Maradong,1/1/2022,male,30-34,0.7
Sarawak,Maradong,1/1/2022,male,30-34,0.1
Sarawak,Maradong,1/1/2022,male,30-34,0.3
Sarawak,Maradong,1/1/2022,male,30-34,0.2
Sarawak,Maradong,1/1/2022,male,30-34,0
Sarawak,Maradong,1/1/2022,male,30-34,0
Sarawak,Maradong,1/1/2022,male,30-34,0.1
Sarawak,Maradong,1/1/2022,male,35-39,0.6
Sarawak,Maradong,1/1/2022,male,35-39,0.1
Sarawak,Maradong,1/1/2022,male,35-39,0.3
Sarawak,Maradong,1/1/2022,male,35-39,0.2
Sarawak,Maradong,1/1/2022,male,35-39,0
Sarawak,Maradong,1/1/2022,male,35-39,0
Sarawak,Maradong,1/1/2022,male,35-39,0
Sarawak,Maradong,1/1/2022,male,40-44,0.6
Sarawak,Maradong,1/1/2022,male,40-44,0.1
Sarawak,Maradong,1/1/2022,male,40-44,0.3
Sarawak,Maradong,1/1/2022,male,40-44,0.2
Sarawak,Maradong,1/1/2022,male,40-44,0
Sarawak,Maradong,1/1/2022,male,40-44,0
Sarawak,Maradong,1/1/2022,male,40-44,0
Sarawak,Maradong,1/1/2022,male,45-49,0.6
Sarawak,Maradong,1/1/2022,male,45-49,0.1
Sarawak,Maradong,1/1/2022,male,45-49,0.3
Sarawak,Maradong,1/1/2022,male,45-49,0.2
Sarawak,Maradong,1/1/2022,male,45-49,0
Sarawak,Maradong,1/1/2022,male,45-49,0
Sarawak,Maradong,1/1/2022,male,45-49,0
Sarawak,Maradong,1/1/2022,male,50-54,0.7
Sarawak,Maradong,1/1/2022,male,50-54,0.1
Sarawak,Maradong,1/1/2022,male,50-54,0.4
Sarawak,Maradong,1/1/2022,male,50-54,0.2
Sarawak,Maradong,1/1/2022,male,50-54,0
Sarawak,Maradong,1/1/2022,male,50-54,0
Sarawak,Maradong,1/1/2022,male,50-54,0
Sarawak,Maradong,1/1/2022,male,55-59,0.7
Sarawak,Maradong,1/1/2022,male,55-59,0.1
Sarawak,Maradong,1/1/2022,male,55-59,0.4
Sarawak,Maradong,1/1/2022,male,55-59,0.2
Sarawak,Maradong,1/1/2022,male,55-59,0
Sarawak,Maradong,1/1/2022,male,55-59,0
Sarawak,Maradong,1/1/2022,male,55-59,0
Sarawak,Maradong,1/1/2022,male,60-64,0.6
Sarawak,Maradong,1/1/2022,male,60-64,0.1
Sarawak,Maradong,1/1/2022,male,60-64,0.3
Sarawak,Maradong,1/1/2022,male,60-64,0.2
Sarawak,Maradong,1/1/2022,male,60-64,0
Sarawak,Maradong,1/1/2022,male,60-64,0
Sarawak,Maradong,1/1/2022,male,60-64,0
Sarawak,Maradong,1/1/2022,male,65-69,0.4
Sarawak,Maradong,1/1/2022,male,65-69,0
Sarawak,Maradong,1/1/2022,male,65-69,0.2
Sarawak,Maradong,1/1/2022,male,65-69,0.1
Sarawak,Maradong,1/1/2022,male,65-69,0
Sarawak,Maradong,1/1/2022,male,65-69,0
Sarawak,Maradong,1/1/2022,male,65-69,0
Sarawak,Maradong,1/1/2022,male,70-74,0.2
Sarawak,Maradong,1/1/2022,male,70-74,0
Sarawak,Maradong,1/1/2022,male,70-74,0.1
Sarawak,Maradong,1/1/2022,male,70-74,0.1
Sarawak,Maradong,1/1/2022,male,70-74,0
Sarawak,Maradong,1/1/2022,male,70-74,0
Sarawak,Maradong,1/1/2022,male,70-74,0
Sarawak,Maradong,1/1/2022,male,75-79,0.2
Sarawak,Maradong,1/1/2022,male,75-79,0
Sarawak,Maradong,1/1/2022,male,75-79,0.1
Sarawak,Maradong,1/1/2022,male,75-79,0.1
Sarawak,Maradong,1/1/2022,male,75-79,0
Sarawak,Maradong,1/1/2022,male,75-79,0
Sarawak,Maradong,1/1/2022,male,75-79,0
Sarawak,Maradong,1/1/2022,male,80-84,0.1
Sarawak,Maradong,1/1/2022,male,80-84,0
Sarawak,Maradong,1/1/2022,male,80-84,0
Sarawak,Maradong,1/1/2022,male,80-84,0
Sarawak,Maradong,1/1/2022,male,80-84,0
Sarawak,Maradong,1/1/2022,male,80-84,0
Sarawak,Maradong,1/1/2022,male,80-84,0
Sarawak,Maradong,1/1/2022,male,85+,0
Sarawak,Maradong,1/1/2022,male,85+,0
Sarawak,Maradong,1/1/2022,male,85+,0
Sarawak,Maradong,1/1/2022,male,85+,0
Sarawak,Maradong,1/1/2022,male,85+,0
Sarawak,Maradong,1/1/2022,male,85+,0
Sarawak,Maradong,1/1/2022,male,85+,0
Sarawak,Marudi,1/1/2022,female,0-4,0.5
Sarawak,Marudi,1/1/2022,female,0-4,0.1
Sarawak,Marudi,1/1/2022,female,0-4,0.4
Sarawak,Marudi,1/1/2022,female,0-4,0
Sarawak,Marudi,1/1/2022,female,0-4,0
Sarawak,Marudi,1/1/2022,female,0-4,0
Sarawak,Marudi,1/1/2022,female,0-4,0
Sarawak,Marudi,1/1/2022,female,5-9,0.7
Sarawak,Marudi,1/1/2022,female,5-9,0.1
Sarawak,Marudi,1/1/2022,female,5-9,0.4
Sarawak,Marudi,1/1/2022,female,5-9,0.1
Sarawak,Marudi,1/1/2022,female,5-9,0
Sarawak,Marudi,1/1/2022,female,5-9,0
Sarawak,Marudi,1/1/2022,female,5-9,0
Sarawak,Marudi,1/1/2022,female,10-14,0.8
Sarawak,Marudi,1/1/2022,female,10-14,0.1
Sarawak,Marudi,1/1/2022,female,10-14,0.6
Sarawak,Marudi,1/1/2022,female,10-14,0.1
Sarawak,Marudi,1/1/2022,female,10-14,0
Sarawak,Marudi,1/1/2022,female,10-14,0
Sarawak,Marudi,1/1/2022,female,10-14,0
Sarawak,Marudi,1/1/2022,female,15-19,1.1
Sarawak,Marudi,1/1/2022,female,15-19,0.1
Sarawak,Marudi,1/1/2022,female,15-19,0.8
Sarawak,Marudi,1/1/2022,female,15-19,0.1
Sarawak,Marudi,1/1/2022,female,15-19,0
Sarawak,Marudi,1/1/2022,female,15-19,0
Sarawak,Marudi,1/1/2022,female,15-19,0
Sarawak,Marudi,1/1/2022,female,20-24,0.5
Sarawak,Marudi,1/1/2022,female,20-24,0.1
Sarawak,Marudi,1/1/2022,female,20-24,0.3
Sarawak,Marudi,1/1/2022,female,20-24,0.1
Sarawak,Marudi,1/1/2022,female,20-24,0
Sarawak,Marudi,1/1/2022,female,20-24,0
Sarawak,Marudi,1/1/2022,female,20-24,0.1
Sarawak,Marudi,1/1/2022,female,25-29,0.7
Sarawak,Marudi,1/1/2022,female,25-29,0.1
Sarawak,Marudi,1/1/2022,female,25-29,0.3
Sarawak,Marudi,1/1/2022,female,25-29,0
Sarawak,Marudi,1/1/2022,female,25-29,0
Sarawak,Marudi,1/1/2022,female,25-29,0
Sarawak,Marudi,1/1/2022,female,25-29,0.2
Sarawak,Marudi,1/1/2022,female,30-34,0.6
Sarawak,Marudi,1/1/2022,female,30-34,0.1
Sarawak,Marudi,1/1/2022,female,30-34,0.4
Sarawak,Marudi,1/1/2022,female,30-34,0
Sarawak,Marudi,1/1/2022,female,30-34,0
Sarawak,Marudi,1/1/2022,female,30-34,0
Sarawak,Marudi,1/1/2022,female,30-34,0.1
Sarawak,Marudi,1/1/2022,female,35-39,0.7
Sarawak,Marudi,1/1/2022,female,35-39,0.1
Sarawak,Marudi,1/1/2022,female,35-39,0.5
Sarawak,Marudi,1/1/2022,female,35-39,0.1
Sarawak,Marudi,1/1/2022,female,35-39,0
Sarawak,Marudi,1/1/2022,female,35-39,0
Sarawak,Marudi,1/1/2022,female,35-39,0.1
Sarawak,Marudi,1/1/2022,female,40-44,0.9
Sarawak,Marudi,1/1/2022,female,40-44,0.1
Sarawak,Marudi,1/1/2022,female,40-44,0.6
Sarawak,Marudi,1/1/2022,female,40-44,0.1
Sarawak,Marudi,1/1/2022,female,40-44,0
Sarawak,Marudi,1/1/2022,female,40-44,0
Sarawak,Marudi,1/1/2022,female,40-44,0.1
Sarawak,Marudi,1/1/2022,female,45-49,0.6
Sarawak,Marudi,1/1/2022,female,45-49,0.1
Sarawak,Marudi,1/1/2022,female,45-49,0.4
Sarawak,Marudi,1/1/2022,female,45-49,0.1
Sarawak,Marudi,1/1/2022,female,45-49,0
Sarawak,Marudi,1/1/2022,female,45-49,0
Sarawak,Marudi,1/1/2022,female,45-49,0
Sarawak,Marudi,1/1/2022,female,50-54,0.4
Sarawak,Marudi,1/1/2022,female,50-54,0.1
Sarawak,Marudi,1/1/2022,female,50-54,0.3
Sarawak,Marudi,1/1/2022,female,50-54,0
Sarawak,Marudi,1/1/2022,female,50-54,0
Sarawak,Marudi,1/1/2022,female,50-54,0
Sarawak,Marudi,1/1/2022,female,50-54,0
Sarawak,Marudi,1/1/2022,female,55-59,0.4
Sarawak,Marudi,1/1/2022,female,55-59,0
Sarawak,Marudi,1/1/2022,female,55-59,0.3
Sarawak,Marudi,1/1/2022,female,55-59,0.1
Sarawak,Marudi,1/1/2022,female,55-59,0
Sarawak,Marudi,1/1/2022,female,55-59,0
Sarawak,Marudi,1/1/2022,female,55-59,0
Sarawak,Marudi,1/1/2022,female,60-64,0.3
Sarawak,Marudi,1/1/2022,female,60-64,0
Sarawak,Marudi,1/1/2022,female,60-64,0.2
Sarawak,Marudi,1/1/2022,female,60-64,0.1
Sarawak,Marudi,1/1/2022,female,60-64,0
Sarawak,Marudi,1/1/2022,female,60-64,0
Sarawak,Marudi,1/1/2022,female,60-64,0
Sarawak,Marudi,1/1/2022,female,65-69,0.3
Sarawak,Marudi,1/1/2022,female,65-69,0
Sarawak,Marudi,1/1/2022,female,65-69,0.2
Sarawak,Marudi,1/1/2022,female,65-69,0.1
Sarawak,Marudi,1/1/2022,female,65-69,0
Sarawak,Marudi,1/1/2022,female,65-69,0
Sarawak,Marudi,1/1/2022,female,65-69,0
Sarawak,Marudi,1/1/2022,female,70-74,0.2
Sarawak,Marudi,1/1/2022,female,70-74,0
Sarawak,Marudi,1/1/2022,female,70-74,0.1
Sarawak,Marudi,1/1/2022,female,70-74,0
Sarawak,Marudi,1/1/2022,female,70-74,0
Sarawak,Marudi,1/1/2022,female,70-74,0
Sarawak,Marudi,1/1/2022,female,70-74,0
Sarawak,Marudi,1/1/2022,female,75-79,0.1
Sarawak,Marudi,1/1/2022,female,75-79,0
Sarawak,Marudi,1/1/2022,female,75-79,0
Sarawak,Marudi,1/1/2022,female,75-79,0
Sarawak,Marudi,1/1/2022,female,75-79,0
Sarawak,Marudi,1/1/2022,female,75-79,0
Sarawak,Marudi,1/1/2022,female,75-79,0
Sarawak,Marudi,1/1/2022,female,80-84,0.1
Sarawak,Marudi,1/1/2022,female,80-84,0
Sarawak,Marudi,1/1/2022,female,80-84,0.1
Sarawak,Marudi,1/1/2022,female,80-84,0
Sarawak,Marudi,1/1/2022,female,80-84,0
Sarawak,Marudi,1/1/2022,female,80-84,0
Sarawak,Marudi,1/1/2022,female,80-84,0
Sarawak,Marudi,1/1/2022,female,85+,0
Sarawak,Marudi,1/1/2022,female,85+,0
Sarawak,Marudi,1/1/2022,female,85+,0
Sarawak,Marudi,1/1/2022,female,85+,0
Sarawak,Marudi,1/1/2022,female,85+,0
Sarawak,Marudi,1/1/2022,female,85+,0
Sarawak,Marudi,1/1/2022,female,85+,0
Sarawak,Marudi,1/1/2022,male,0-4,0.5
Sarawak,Marudi,1/1/2022,male,0-4,0.1
Sarawak,Marudi,1/1/2022,male,0-4,0.4
Sarawak,Marudi,1/1/2022,male,0-4,0
Sarawak,Marudi,1/1/2022,male,0-4,0
Sarawak,Marudi,1/1/2022,male,0-4,0
Sarawak,Marudi,1/1/2022,male,0-4,0
Sarawak,Marudi,1/1/2022,male,5-9,0.7
Sarawak,Marudi,1/1/2022,male,5-9,0.1
Sarawak,Marudi,1/1/2022,male,5-9,0.5
Sarawak,Marudi,1/1/2022,male,5-9,0.1
Sarawak,Marudi,1/1/2022,male,5-9,0
Sarawak,Marudi,1/1/2022,male,5-9,0
Sarawak,Marudi,1/1/2022,male,5-9,0
Sarawak,Marudi,1/1/2022,male,10-14,0.8
Sarawak,Marudi,1/1/2022,male,10-14,0.1
Sarawak,Marudi,1/1/2022,male,10-14,0.6
Sarawak,Marudi,1/1/2022,male,10-14,0.1
Sarawak,Marudi,1/1/2022,male,10-14,0
Sarawak,Marudi,1/1/2022,male,10-14,0
Sarawak,Marudi,1/1/2022,male,10-14,0
Sarawak,Marudi,1/1/2022,male,15-19,1.3
Sarawak,Marudi,1/1/2022,male,15-19,0.2
Sarawak,Marudi,1/1/2022,male,15-19,0.9
Sarawak,Marudi,1/1/2022,male,15-19,0.1
Sarawak,Marudi,1/1/2022,male,15-19,0
Sarawak,Marudi,1/1/2022,male,15-19,0
Sarawak,Marudi,1/1/2022,male,15-19,0
Sarawak,Marudi,1/1/2022,male,20-24,0.6
Sarawak,Marudi,1/1/2022,male,20-24,0.1
Sarawak,Marudi,1/1/2022,male,20-24,0.4
Sarawak,Marudi,1/1/2022,male,20-24,0.1
Sarawak,Marudi,1/1/2022,male,20-24,0
Sarawak,Marudi,1/1/2022,male,20-24,0
Sarawak,Marudi,1/1/2022,male,20-24,0.1
Sarawak,Marudi,1/1/2022,male,25-29,0.9
Sarawak,Marudi,1/1/2022,male,25-29,0.1
Sarawak,Marudi,1/1/2022,male,25-29,0.4
Sarawak,Marudi,1/1/2022,male,25-29,0
Sarawak,Marudi,1/1/2022,male,25-29,0
Sarawak,Marudi,1/1/2022,male,25-29,0
Sarawak,Marudi,1/1/2022,male,25-29,0.3
Sarawak,Marudi,1/1/2022,male,30-34,0.9
Sarawak,Marudi,1/1/2022,male,30-34,0.1
Sarawak,Marudi,1/1/2022,male,30-34,0.4
Sarawak,Marudi,1/1/2022,male,30-34,0
Sarawak,Marudi,1/1/2022,male,30-34,0
Sarawak,Marudi,1/1/2022,male,30-34,0
Sarawak,Marudi,1/1/2022,male,30-34,0.3
Sarawak,Marudi,1/1/2022,male,35-39,0.9
Sarawak,Marudi,1/1/2022,male,35-39,0.1
Sarawak,Marudi,1/1/2022,male,35-39,0.5
Sarawak,Marudi,1/1/2022,male,35-39,0.1
